,Company Name,No of stops,No of days in advanced booked,class,where to where,Route Value,Departure Time,Duration,Price,distance in km
1417,Vistara,0,7,Business,Mumbai - Bengaluru,5,19.17,1.75,20684,842
1418,Vistara,0,7,Business,Mumbai - Bengaluru,5,7.0,1.83,20684,842
1419,Vistara,0,7,Business,Mumbai - Bengaluru,5,21.0,1.83,27068,842
1420,Air India,1,7,Business,Mumbai - Bengaluru,5,9.0,5.42,31741,842
1421,Air India,1,7,Business,Mumbai - Bengaluru,5,5.33,9.08,31741,842
1422,Air India,1,7,Business,Mumbai - Bengaluru,5,11.17,25.67,42546,842
1423,Vistara,1,7,Business,Mumbai - Bengaluru,5,9.5,9.0,43901,842
1424,Vistara,1,7,Business,Mumbai - Bengaluru,5,16.08,26.42,43901,842
1425,Air India,1,7,Business,Mumbai - Bengaluru,5,8.08,11.75,44571,842
1426,Air India,1,7,Business,Mumbai - Bengaluru,5,16.0,7.92,44610,842
1427,Air India,1,7,Business,Mumbai - Bengaluru,5,8.0,8.25,44610,842
1428,Air India,2,7,Business,Mumbai - Bengaluru,5,15.67,8.25,44610,842
1429,Air India,1,7,Business,Mumbai - Bengaluru,5,7.0,9.25,44610,842
1430,Air India,1,7,Business,Mumbai - Bengaluru,5,19.0,13.92,44610,842
1431,Air India,1,7,Business,Mumbai - Bengaluru,5,18.0,14.92,44610,842
1432,Air India,1,7,Business,Mumbai - Bengaluru,5,8.0,15.92,44610,842
1433,Air India,2,7,Business,Mumbai - Bengaluru,5,7.08,16.83,44610,842
1434,Air India,1,7,Business,Mumbai - Bengaluru,5,7.0,16.92,44610,842
1435,Air India,1,7,Business,Mumbai - Bengaluru,5,16.0,16.92,44610,842
1436,Air India,2,7,Business,Mumbai - Bengaluru,5,15.67,17.25,44610,842
1437,Go First,0,30,Economy,Mumbai - Bengaluru,5,6.08,1.58,2125,842
1438,Go First,0,30,Economy,Mumbai - Bengaluru,5,14.58,1.58,2125,842
1439,Go First,0,30,Economy,Mumbai - Bengaluru,5,21.0,1.75,2125,842
1440,Go First,0,30,Economy,Mumbai - Bengaluru,5,22.83,1.75,2125,842
1441,IndiGo,1,30,Economy,Mumbai - Bengaluru,5,19.92,5.17,2125,842
1442,IndiGo,1,30,Economy,Mumbai - Bengaluru,5,12.75,5.42,2125,842
1443,IndiGo,1,30,Economy,Mumbai - Bengaluru,5,4.58,5.5,2125,842
1444,IndiGo,1,30,Economy,Mumbai - Bengaluru,5,18.5,6.58,2125,842
1445,IndiGo,1,30,Economy,Mumbai - Bengaluru,5,15.25,6.75,2125,842
1446,IndiGo,1,30,Economy,Mumbai - Bengaluru,5,6.25,7.08,2125,842
1447,IndiGo,1,30,Economy,Mumbai - Bengaluru,5,10.75,7.42,2125,842
1448,IndiGo,1,30,Economy,Mumbai - Bengaluru,5,17.17,7.92,2125,842
1449,IndiGo,1,30,Economy,Mumbai - Bengaluru,5,12.75,8.0,2125,842
1450,IndiGo,0,30,Economy,Mumbai - Bengaluru,5,1.25,1.58,2126,842
1451,IndiGo,0,30,Economy,Mumbai - Bengaluru,5,6.92,1.58,2126,842
1452,IndiGo,0,30,Economy,Mumbai - Bengaluru,5,8.5,1.58,2126,842
1453,Air Asia,0,30,Economy,Mumbai - Bengaluru,5,2.58,1.67,2126,842
1454,IndiGo,0,30,Economy,Mumbai - Bengaluru,5,7.75,1.67,2126,842
1455,IndiGo,0,30,Economy,Mumbai - Bengaluru,5,1.83,1.75,2126,842
1456,IndiGo,0,30,Economy,Mumbai - Bengaluru,5,20.5,1.75,2126,842
1457,IndiGo,0,30,Economy,Mumbai - Bengaluru,5,4.83,1.83,2126,842
1458,IndiGo,0,30,Economy,Mumbai - Bengaluru,5,9.5,1.83,2126,842
1459,IndiGo,0,30,Economy,Mumbai - Bengaluru,5,22.25,1.83,2126,842
1460,Air India,0,30,Economy,Mumbai - Bengaluru,5,9.5,1.67,2132,842
1461,Air India,0,30,Economy,Mumbai - Bengaluru,5,16.75,1.75,2132,842
1462,Vistara,1,30,Premium Economy,Mumbai - Bengaluru,5,22.75,10.25,8599,842
1463,Vistara,1,30,Premium Economy,Mumbai - Bengaluru,5,6.0,11.08,8599,842
1464,Vistara,1,30,Premium Economy,Mumbai - Bengaluru,5,21.92,11.08,8599,842
1465,Vistara,1,30,Premium Economy,Mumbai - Bengaluru,5,22.75,12.08,8599,842
1466,Vistara,1,30,Premium Economy,Mumbai - Bengaluru,5,6.0,12.83,8599,842
1467,Vistara,1,30,Premium Economy,Mumbai - Bengaluru,5,21.92,12.92,8599,842
1468,Vistara,1,30,Premium Economy,Mumbai - Bengaluru,5,6.0,14.42,8599,842
1469,Vistara,1,30,Premium Economy,Mumbai - Bengaluru,5,6.0,16.67,8599,842
1470,Vistara,1,30,Premium Economy,Mumbai - Bengaluru,5,6.0,17.33,8599,842
1471,Vistara,1,30,Premium Economy,Mumbai - Bengaluru,5,22.75,18.33,8599,842
1472,Vistara,1,30,Premium Economy,Mumbai - Bengaluru,5,21.92,19.17,8599,842
1473,Vistara,1,30,Premium Economy,Mumbai - Bengaluru,5,14.67,5.75,9159,842
1474,Vistara,1,30,Premium Economy,Mumbai - Bengaluru,5,10.42,6.67,9159,842
1475,Vistara,1,30,Premium Economy,Mumbai - Bengaluru,5,15.75,6.92,9159,842
1476,Vistara,1,30,Premium Economy,Mumbai - Bengaluru,5,15.75,7.58,9159,842
1477,Vistara,1,30,Premium Economy,Mumbai - Bengaluru,5,14.67,8.0,9159,842
1478,Vistara,1,30,Premium Economy,Mumbai - Bengaluru,5,10.42,8.42,9159,842
1479,Vistara,1,30,Premium Economy,Mumbai - Bengaluru,5,14.67,8.67,9159,842
1480,Vistara,1,30,Premium Economy,Mumbai - Bengaluru,5,10.42,10.0,9159,842
1481,Vistara,1,30,Premium Economy,Mumbai - Bengaluru,5,6.5,10.58,9159,842
1482,Vistara,1,30,Premium Economy,Mumbai - Bengaluru,5,20.92,12.08,9159,842
1483,Vistara,1,30,Premium Economy,Mumbai - Bengaluru,5,10.42,12.25,9159,842
1484,Vistara,1,30,Premium Economy,Mumbai - Bengaluru,5,6.5,12.33,9159,842
1485,Vistara,1,30,Premium Economy,Mumbai - Bengaluru,5,10.42,12.92,9159,842
1486,Vistara,1,30,Premium Economy,Mumbai - Bengaluru,5,6.5,13.92,9159,842
1487,Vistara,0,30,Business,Mumbai - Bengaluru,5,9.08,1.67,20684,842
1488,Vistara,0,30,Business,Mumbai - Bengaluru,5,16.0,1.75,20684,842
1489,Vistara,0,30,Business,Mumbai - Bengaluru,5,17.5,1.75,20684,842
1490,Vistara,0,30,Business,Mumbai - Bengaluru,5,19.17,1.75,20684,842
1491,Vistara,0,30,Business,Mumbai - Bengaluru,5,6.0,1.83,20684,842
1492,Vistara,0,30,Business,Mumbai - Bengaluru,5,7.0,1.83,20684,842
1493,Vistara,0,30,Business,Mumbai - Bengaluru,5,21.0,1.83,20684,842
1494,Air India,0,30,Business,Mumbai - Bengaluru,5,9.5,1.67,22924,842
1495,Air India,0,30,Business,Mumbai - Bengaluru,5,16.75,1.75,22924,842
1496,Air India,1,30,Business,Mumbai - Bengaluru,5,9.0,6.33,36723,842
1497,Air India,1,30,Business,Mumbai - Bengaluru,5,5.33,10.0,36723,842
1498,Vistara,1,30,Business,Mumbai - Bengaluru,5,9.92,7.17,53953,842
1499,Vistara,1,30,Business,Mumbai - Bengaluru,5,16.08,25.0,53953,842
1500,Vistara,1,30,Business,Mumbai - Bengaluru,5,6.0,11.08,55728,842
1501,Vistara,1,30,Business,Mumbai - Bengaluru,5,22.75,12.08,55728,842
1502,Vistara,1,30,Business,Mumbai - Bengaluru,5,6.0,12.83,55728,842
1503,Vistara,1,30,Business,Mumbai - Bengaluru,5,6.0,14.42,55728,842
1504,Vistara,1,30,Business,Mumbai - Bengaluru,5,6.0,16.67,55728,842
1505,Air India,1,30,Business,Mumbai - Bengaluru,5,16.0,7.92,56557,842
1506,Air India,2,30,Business,Mumbai - Bengaluru,5,15.42,8.5,56557,842
1507,Air India,1,30,Business,Mumbai - Bengaluru,5,10.0,13.92,56557,842
1508,Air India,1,30,Business,Mumbai - Bengaluru,5,19.0,13.92,56557,842
1509,Air India,1,30,Business,Mumbai - Bengaluru,5,8.0,15.92,56557,842
1510,Air India,2,30,Business,Mumbai - Bengaluru,5,7.08,16.83,56557,842
1511,Air India,1,30,Business,Mumbai - Bengaluru,5,16.0,16.92,56557,842
1512,Air Asia,0,60,Economy,Mumbai - Bengaluru,5,2.58,1.67,2126,842
1513,Air Asia,0,60,Economy,Mumbai - Bengaluru,5,13.08,1.67,2126,842
1514,Vistara,0,60,Economy,Mumbai - Bengaluru,5,9.08,1.67,2180,842
1515,Vistara,0,60,Economy,Mumbai - Bengaluru,5,16.0,1.75,2180,842
1516,Vistara,0,60,Economy,Mumbai - Bengaluru,5,17.5,1.75,2180,842
1517,Vistara,0,60,Economy,Mumbai - Bengaluru,5,19.17,1.75,2180,842
1518,Vistara,0,60,Economy,Mumbai - Bengaluru,5,6.0,1.83,2180,842
1519,Vistara,0,60,Economy,Mumbai - Bengaluru,5,7.0,1.83,2180,842
1520,Vistara,0,60,Economy,Mumbai - Bengaluru,5,21.0,1.83,2180,842
1521,Air India,0,60,Economy,Mumbai - Bengaluru,5,9.5,1.67,2346,842
1522,IndiGo,0,60,Economy,Mumbai - Bengaluru,5,9.33,1.67,2859,842
1523,IndiGo,0,60,Economy,Mumbai - Bengaluru,5,1.83,1.75,2859,842
1524,IndiGo,0,60,Economy,Mumbai - Bengaluru,5,6.08,1.75,2859,842
1525,IndiGo,0,60,Economy,Mumbai - Bengaluru,5,8.5,1.83,2859,842
1526,IndiGo,0,60,Economy,Mumbai - Bengaluru,5,17.58,1.83,2859,842
1527,IndiGo,0,60,Economy,Mumbai - Bengaluru,5,18.92,1.83,2859,842
1528,IndiGo,0,60,Economy,Mumbai - Bengaluru,5,22.75,1.83,2859,842
1529,IndiGo,0,60,Economy,Mumbai - Bengaluru,5,20.75,1.92,2859,842
1530,Go First,0,60,Economy,Mumbai - Bengaluru,5,6.08,1.58,2861,842
1531,Go First,0,60,Economy,Mumbai - Bengaluru,5,14.58,1.58,2861,842
1532,Go First,0,60,Economy,Mumbai - Bengaluru,5,21.0,1.75,2861,842
1533,Go First,0,60,Economy,Mumbai - Bengaluru,5,22.83,1.75,2861,842
1534,IndiGo,0,60,Economy,Mumbai - Bengaluru,5,14.0,1.67,3161,842
1535,IndiGo,0,60,Economy,Mumbai - Bengaluru,5,7.0,1.92,3161,842
1536,IndiGo,0,60,Economy,Mumbai - Bengaluru,5,7.75,1.92,3161,842
1537,Vistara,1,60,Premium Economy,Mumbai - Bengaluru,5,22.75,10.25,8639,842
1538,Vistara,1,60,Premium Economy,Mumbai - Bengaluru,5,6.0,11.08,8639,842
1539,Vistara,1,60,Premium Economy,Mumbai - Bengaluru,5,21.92,11.08,8639,842
1540,Vistara,1,60,Premium Economy,Mumbai - Bengaluru,5,22.75,12.08,8639,842
1541,Vistara,1,60,Premium Economy,Mumbai - Bengaluru,5,6.0,12.83,8639,842
1542,Vistara,1,60,Premium Economy,Mumbai - Bengaluru,5,21.92,12.92,8639,842
1543,Vistara,1,60,Premium Economy,Mumbai - Bengaluru,5,6.0,14.42,8639,842
1544,Vistara,1,60,Premium Economy,Mumbai - Bengaluru,5,6.0,16.67,8639,842
1545,Vistara,1,60,Premium Economy,Mumbai - Bengaluru,5,6.0,17.33,8639,842
1546,Vistara,1,60,Premium Economy,Mumbai - Bengaluru,5,9.92,7.17,8935,842
1547,Vistara,1,60,Premium Economy,Mumbai - Bengaluru,5,16.08,25.0,8935,842
1548,Vistara,1,60,Premium Economy,Mumbai - Bengaluru,5,14.67,5.75,9226,842
1549,Vistara,1,60,Premium Economy,Mumbai - Bengaluru,5,10.42,6.67,9226,842
1550,Vistara,1,60,Premium Economy,Mumbai - Bengaluru,5,11.92,6.92,9226,842
1551,Vistara,1,60,Premium Economy,Mumbai - Bengaluru,5,15.75,6.92,9226,842
1552,Vistara,1,60,Premium Economy,Mumbai - Bengaluru,5,15.75,7.58,9226,842
1553,Vistara,1,60,Premium Economy,Mumbai - Bengaluru,5,14.67,8.0,9226,842
1554,Vistara,1,60,Premium Economy,Mumbai - Bengaluru,5,10.42,8.42,9226,842
1555,Vistara,1,60,Premium Economy,Mumbai - Bengaluru,5,11.92,8.5,9226,842
1556,Vistara,1,60,Premium Economy,Mumbai - Bengaluru,5,14.67,8.67,9226,842
1557,Vistara,1,60,Premium Economy,Mumbai - Bengaluru,5,10.42,10.0,9226,842
1558,Vistara,1,60,Premium Economy,Mumbai - Bengaluru,5,6.5,10.58,9226,842
1559,Vistara,1,60,Premium Economy,Mumbai - Bengaluru,5,11.92,10.75,9226,842
1560,Vistara,1,60,Premium Economy,Mumbai - Bengaluru,5,11.92,11.42,9226,842
1561,Vistara,1,60,Premium Economy,Mumbai - Bengaluru,5,20.92,12.08,9226,842
1562,Vistara,0,60,Business,Mumbai - Bengaluru,5,9.08,1.67,20684,842
1563,Vistara,0,60,Business,Mumbai - Bengaluru,5,16.0,1.75,20684,842
1564,Vistara,0,60,Business,Mumbai - Bengaluru,5,17.5,1.75,20684,842
1565,Vistara,0,60,Business,Mumbai - Bengaluru,5,19.17,1.75,20684,842
1566,Vistara,0,60,Business,Mumbai - Bengaluru,5,6.0,1.83,20684,842
1567,Vistara,0,60,Business,Mumbai - Bengaluru,5,7.0,1.83,20684,842
1568,Vistara,0,60,Business,Mumbai - Bengaluru,5,21.0,1.83,20684,842
1569,Air India,0,60,Business,Mumbai - Bengaluru,5,9.5,1.67,22924,842
1570,Air India,1,60,Business,Mumbai - Bengaluru,5,5.75,4.67,34450,842
1571,Air India,1,60,Business,Mumbai - Bengaluru,5,11.17,25.67,48932,842
1572,Vistara,1,60,Business,Mumbai - Bengaluru,5,9.92,7.17,53953,842
1573,Vistara,1,60,Business,Mumbai - Bengaluru,5,22.75,10.25,55728,842
1574,Vistara,1,60,Business,Mumbai - Bengaluru,5,6.0,11.08,55728,842
1575,Vistara,1,60,Business,Mumbai - Bengaluru,5,22.75,12.08,55728,842
1576,Vistara,1,60,Business,Mumbai - Bengaluru,5,6.0,12.83,55728,842
1577,Vistara,1,60,Business,Mumbai - Bengaluru,5,6.0,14.42,55728,842
1578,Air India,1,60,Business,Mumbai - Bengaluru,5,10.0,6.25,56557,842
1579,Air India,1,60,Business,Mumbai - Bengaluru,5,16.0,7.92,56557,842
1580,Air India,1,60,Business,Mumbai - Bengaluru,5,8.0,8.25,56557,842
1581,Air India,2,60,Business,Mumbai - Bengaluru,5,15.42,8.5,56557,842
1582,Air India,2,60,Business,Mumbai - Bengaluru,5,7.08,9.17,56557,842
1583,Air India,1,60,Business,Mumbai - Bengaluru,5,7.0,9.25,56557,842
1584,Air India,1,60,Business,Mumbai - Bengaluru,5,10.0,13.92,56557,842
1585,Air India,1,60,Business,Mumbai - Bengaluru,5,19.0,13.92,56557,842
1586,Air India,1,60,Business,Mumbai - Bengaluru,5,8.0,15.92,56557,842
